productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance,extAttack3
86610,Lanturn,Lanturn,https://tcgplayer-cdn.tcgplayer.com/product/86610_200w.jpg,3,1399,https://cpt.tcgcsv.com/dGJ,2023-11-30T19:17:36.61,1,18/95,Rare,Lightning,90,Stage 1,"[L] Confuse Ray (20) Flip a coin.  If heads, the Defending Pokemon is now Confused.",[2L] Reflect Energy (60) Move an Energy card attached to Lanturn to 1 of your Benched Pokemon.,Fx2,2,2.07,3.16,14.99,2.23,,Reverse Holofoil,,,
86611,Lanturn (Prime),Lanturn Prime,https://tcgplayer-cdn.tcgplayer.com/product/86611_200w.jpg,3,1399,https://cpt.tcgcsv.com/fGJ,2023-12-11T21:38:27.53,1,86/95,Ultra Rare,Lightning,110,Stage 1,[2L] Powerful Spark (40+) Does 40 damage plus 10 more damage for each Energy attached to all of your Pokemon.,,Fx2,2,26.04,30.0,47.4,20.02,,Holofoil,"Underwater Dive - Once during your turn (before your attack), you may use this power.  Lanturn's type is W until the end of your turn.  This power can't be used if Lanturn is affected by a Special Condition.  (Poke-POWER)",,
86644,Larvitar (50),Larvitar 50,https://tcgplayer-cdn.tcgplayer.com/product/86644_200w.jpg,3,1399,https://cpt.tcgcsv.com/VGJ,2023-12-11T21:27:50.647,1,50/95,Common,Fighting,50,Basic,[1] Mountain Eater - Discard the top card of your opponent's deck.  Then remove 2 damage counters from Larvitar.,[1] Reckless Charge (20) Larvitar does 10 damage to itself.,Wx2,1,0.15,0.41,1.49,0.42,0.2,Normal,,,
86644,Larvitar (50),Larvitar 50,https://tcgplayer-cdn.tcgplayer.com/product/86644_200w.jpg,3,1399,https://cpt.tcgcsv.com/VGJ,2023-12-11T21:27:50.647,1,50/95,Common,Fighting,50,Basic,[1] Mountain Eater - Discard the top card of your opponent's deck.  Then remove 2 damage counters from Larvitar.,[1] Reckless Charge (20) Larvitar does 10 damage to itself.,Wx2,1,0.5,5.68,14.99,1.25,,Reverse Holofoil,,,
86645,Larvitar (51),Larvitar 51,https://tcgplayer-cdn.tcgplayer.com/product/86645_200w.jpg,3,1399,https://cpt.tcgcsv.com/WGJ,2023-12-11T21:27:56.34,1,51/95,Common,Fighting,60,Basic,[1] Bite (10),[1F] Knuckle Punch (20),Wx2,1,0.11,0.26,501.5,0.32,0.23,Normal,,,
86645,Larvitar (51),Larvitar 51,https://tcgplayer-cdn.tcgplayer.com/product/86645_200w.jpg,3,1399,https://cpt.tcgcsv.com/WGJ,2023-12-11T21:27:56.34,1,51/95,Common,Fighting,60,Basic,[1] Bite (10),[1F] Knuckle Punch (20),Wx2,1,1.11,8.05,14.99,0.72,,Reverse Holofoil,,,
86733,Life Herb,Life Herb,https://tcgplayer-cdn.tcgplayer.com/product/86733_200w.jpg,3,1399,https://cpt.tcgcsv.com/HJJ,2023-12-11T21:37:37.593,1,79/95,Uncommon,Trainer,0,Trainer,"Flip a coin.  If heads, choose 1 of your Pokemon and remove all Special Conditions and 6 damage counters from that Pokemon (all if there are less than 6).",,,,0.1,0.25,1.49,0.25,,Normal,,,
86733,Life Herb,Life Herb,https://tcgplayer-cdn.tcgplayer.com/product/86733_200w.jpg,3,1399,https://cpt.tcgcsv.com/HJJ,2023-12-11T21:37:37.593,1,79/95,Uncommon,Trainer,0,Trainer,"Flip a coin.  If heads, choose 1 of your Pokemon and remove all Special Conditions and 6 damage counters from that Pokemon (all if there are less than 6).",,,,0.41,0.67,4.64,0.91,0.39,Reverse Holofoil,,,
86880,Lucario,Lucario,https://tcgplayer-cdn.tcgplayer.com/product/86880_200w.jpg,3,1399,https://cpt.tcgcsv.com/DMJ,2023-11-30T19:35:16.917,1,19/95,Rare,Fighting,90,Stage 1,"[1] Bulk Up (30) During your next turn, each of Lucario's attacks does 30 more damage to the Defending Pokemon (before applying Weakness and Resistance).",[FF] Magnum Punch (50),Px2,1,1.14,1.88,4.0,1.73,,Normal,,,
86880,Lucario,Lucario,https://tcgplayer-cdn.tcgplayer.com/product/86880_200w.jpg,3,1399,https://cpt.tcgcsv.com/DMJ,2023-11-30T19:35:16.917,1,19/95,Rare,Fighting,90,Stage 1,"[1] Bulk Up (30) During your next turn, each of Lucario's attacks does 30 more damage to the Defending Pokemon (before applying Weakness and Resistance).",[FF] Magnum Punch (50),Px2,1,0.85,1.92,2.99,3.26,,Reverse Holofoil,,,
87050,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/87050_200w.jpg,3,1399,https://cpt.tcgcsv.com/0RJ,2023-12-11T21:28:02.88,1,52/95,Common,Fire,70,Basic,[R] Live Coal (10),[1R] Magma Punch (20),Wx2,1,0.1,0.39,1.54,0.4,0.23,Normal,,,
87050,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/87050_200w.jpg,3,1399,https://cpt.tcgcsv.com/0RJ,2023-12-11T21:28:02.88,1,52/95,Common,Fire,70,Basic,[R] Live Coal (10),[1R] Magma Punch (20),Wx2,1,1.9,3.59,9.99,2.24,,Reverse Holofoil,,,
87059,Magmortar,Magmortar,https://tcgplayer-cdn.tcgplayer.com/product/87059_200w.jpg,3,1399,https://cpt.tcgcsv.com/cRJ,2023-11-30T16:08:11.69,1,2/95,Holo Rare,Fire,110,Stage 1,[2R] Hard Crush (50x) Discard the top 3 cards from your deck.  This attack does 50 damage times the number of Energy cards you discarded.,[2RR] Mantle Bazooka (100) Discard 2 R Energy attached to Magmortar.,Wx2,2,2.05,4.88,29.99,2.51,,Holofoil,,,
87059,Magmortar,Magmortar,https://tcgplayer-cdn.tcgplayer.com/product/87059_200w.jpg,3,1399,https://cpt.tcgcsv.com/cRJ,2023-11-30T16:08:11.69,1,2/95,Holo Rare,Fire,110,Stage 1,[2R] Hard Crush (50x) Discard the top 3 cards from your deck.  This attack does 50 damage times the number of Energy cards you discarded.,[2RR] Mantle Bazooka (100) Discard 2 R Energy attached to Magmortar.,Wx2,2,4.0,4.12,19.99,4.12,,Reverse Holofoil,,,
87148,Manaphy,Manaphy,https://tcgplayer-cdn.tcgplayer.com/product/87148_200w.jpg,3,1399,https://cpt.tcgcsv.com/-SJ,2023-11-30T16:08:17.863,1,3/95,Holo Rare,Water,60,Basic,"[1] Deep Sea Swirl - Shuffle your hand into your deck.  Then, draw 5 cards.",[W] Wave Splash (20),Lx2,0,3.0,6.9,29.99,3.86,,Holofoil,,,
87148,Manaphy,Manaphy,https://tcgplayer-cdn.tcgplayer.com/product/87148_200w.jpg,3,1399,https://cpt.tcgcsv.com/-SJ,2023-11-30T16:08:17.863,1,3/95,Holo Rare,Water,60,Basic,"[1] Deep Sea Swirl - Shuffle your hand into your deck.  Then, draw 5 cards.",[W] Wave Splash (20),Lx2,0,4.67,8.49,19.99,4.91,,Reverse Holofoil,,,
87176,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/87176_200w.jpg,3,1399,https://cpt.tcgcsv.com/xTJ,2023-12-11T21:28:09.673,1,53/95,Common,Fighting,50,Basic,[1] Punch (10),[1F] Karate Chop (40-) Does 40 damage minus 10 damage for each damage counter on Mankey.,Px2,1,0.15,0.33,1.49,0.34,,Normal,,,
87176,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/87176_200w.jpg,3,1399,https://cpt.tcgcsv.com/xTJ,2023-12-11T21:28:09.673,1,53/95,Common,Fighting,50,Basic,[1] Punch (10),[1F] Karate Chop (40-) Does 40 damage minus 10 damage for each damage counter on Mankey.,Px2,1,0.7,1.49,9.99,7.17,,Reverse Holofoil,,,
87340,Metagross,Metagross,https://tcgplayer-cdn.tcgplayer.com/product/87340_200w.jpg,3,1399,https://cpt.tcgcsv.com/QXJ,2023-11-30T16:17:23.123,1,4/95,Holo Rare,Psychic,130,Stage 2,[2] Pulse Blast (60),[PPP] Double Leg Hammer - Choose 2 of your opponent's Benched Pokemon.  This attack does 40 damage to each of them.  (Don't apply Weakness and Resistance for Benched Pokemon.),Px2,4,2.4,4.95,29.99,3.89,,Holofoil,"Psychic Float - If you have any P Energy attached to your Active Pokemon, the Retreat Cost for that Pokemon is 0.  (Poke-BODY)",,
87340,Metagross,Metagross,https://tcgplayer-cdn.tcgplayer.com/product/87340_200w.jpg,3,1399,https://cpt.tcgcsv.com/QXJ,2023-11-30T16:17:23.123,1,4/95,Holo Rare,Psychic,130,Stage 2,[2] Pulse Blast (60),[PPP] Double Leg Hammer - Choose 2 of your opponent's Benched Pokemon.  This attack does 40 damage to each of them.  (Don't apply Weakness and Resistance for Benched Pokemon.),Px2,4,4.25,6.7,19.99,7.0,,Reverse Holofoil,"Psychic Float - If you have any P Energy attached to your Active Pokemon, the Retreat Cost for that Pokemon is 0.  (Poke-BODY)",,
87381,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87381_200w.jpg,3,1399,https://cpt.tcgcsv.com/FZJ,2023-12-11T19:01:51.01,1,33/95,Uncommon,Psychic,80,Stage 1,[P] Energy Crane - Search your discard pile for up to 2 P Energy cards and attach them to your Pokemon in any way you like.,[2P] Psypunch (50),Px2,3,0.19,0.31,1.49,0.35,,Normal,,,
87381,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87381_200w.jpg,3,1399,https://cpt.tcgcsv.com/FZJ,2023-12-11T19:01:51.01,1,33/95,Uncommon,Psychic,80,Stage 1,[P] Energy Crane - Search your discard pile for up to 2 P Energy cards and attach them to your Pokemon in any way you like.,[2P] Psypunch (50),Px2,3,0.25,0.87,9.99,1.36,,Reverse Holofoil,,,
87491,Minun,Minun,https://tcgplayer-cdn.tcgplayer.com/product/87491_200w.jpg,3,1399,https://cpt.tcgcsv.com/R_J,2023-12-11T19:08:49.493,1,34/95,Uncommon,Lightning,60,Basic,[1] Call for Family - Search your deck for 2 Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,"[L] Tag Team Boost (10+) If Plusle is on your Bench, this attack does 10 damage plus 20 more damage.",Fx2,1,0.41,0.75,4.94,0.52,,Normal,,M-20,
87491,Minun,Minun,https://tcgplayer-cdn.tcgplayer.com/product/87491_200w.jpg,3,1399,https://cpt.tcgcsv.com/R_J,2023-12-11T19:08:49.493,1,34/95,Uncommon,Lightning,60,Basic,[1] Call for Family - Search your deck for 2 Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,"[L] Tag Team Boost (10+) If Plusle is on your Bench, this attack does 10 damage plus 20 more damage.",Fx2,1,1.12,2.85,4.4,3.9,,Reverse Holofoil,,M-20,
87510,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/87510_200w.jpg,3,1399,https://cpt.tcgcsv.com/d0K,2025-02-05T21:13:35.823,1,54/95,Common,Psychic,50,Basic,[P] Sharpshooting - Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,Dx2,1,0.08,0.28,1.49,0.31,,Normal,,C-20,
87510,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/87510_200w.jpg,3,1399,https://cpt.tcgcsv.com/d0K,2025-02-05T21:13:35.823,1,54/95,Common,Psychic,50,Basic,[P] Sharpshooting - Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,Dx2,1,3.55,6.11,9.99,3.64,,Reverse Holofoil,,C-20,
87517,Mismagius,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/87517_200w.jpg,3,1399,https://cpt.tcgcsv.com/m0K,2023-11-30T16:24:16.15,1,5/95,Holo Rare,Psychic,90,Stage 1,[P] Psychic Pulse (30) Does 10 damage to each of your opponent's Benched Pokemon that has any damage counters on it.  (Don't apply Weakness and Resistance for Benched Pokemon.),,Dx2,1,1.92,4.44,29.99,3.7,,Holofoil,"Magical Trans - Once during your turn (before your attack), you may move a P Energy attached to 1 of your Pokemon to another of your Pokemon.  This power can't be used if Mismagius is affected by a Special Condition.  (Poke-POWER)",,
87517,Mismagius,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/87517_200w.jpg,3,1399,https://cpt.tcgcsv.com/m0K,2023-11-30T16:24:16.15,1,5/95,Holo Rare,Psychic,90,Stage 1,[P] Psychic Pulse (30) Does 10 damage to each of your opponent's Benched Pokemon that has any damage counters on it.  (Don't apply Weakness and Resistance for Benched Pokemon.),,Dx2,1,2.0,5.62,9.98,7.46,,Reverse Holofoil,"Magical Trans - Once during your turn (before your attack), you may move a P Energy attached to 1 of your Pokemon to another of your Pokemon.  This power can't be used if Mismagius is affected by a Special Condition.  (Poke-POWER)",,
87687,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87687_200w.jpg,3,1399,https://cpt.tcgcsv.com/M5K,2023-12-11T21:28:21.38,1,55/95,Common,Psychic,50,Basic,[1] Peck (10),[P] Teleport - Switch Natu with 1 of your Benched Pokemon.,Lx2,1,0.14,0.28,1.49,0.28,0.23,Normal,,F-20,
87687,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87687_200w.jpg,3,1399,https://cpt.tcgcsv.com/M5K,2023-12-11T21:28:21.38,1,55/95,Common,Psychic,50,Basic,[1] Peck (10),[P] Teleport - Switch Natu with 1 of your Benched Pokemon.,Lx2,1,0.44,0.77,0.99,1.24,,Reverse Holofoil,,F-20,
87776,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/87776_200w.jpg,3,1399,https://cpt.tcgcsv.com/x7K,2023-12-11T17:06:48.7,1,20/95,Rare,Fire,90,Stage 1,[R] Heat Acceleration - Search your discard pile for up to 3 R Energy cards and attach them to 1 of your Pokemon.,[1R] Searing Flame (30) The Defending Pokemon is now Burned.,Wx2,1,2.46,3.31,7.99,4.1,,Normal,,,
87776,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/87776_200w.jpg,3,1399,https://cpt.tcgcsv.com/x7K,2023-12-11T17:06:48.7,1,20/95,Rare,Fire,90,Stage 1,[R] Heat Acceleration - Search your discard pile for up to 3 R Energy cards and attach them to 1 of your Pokemon.,[1R] Searing Flame (30) The Defending Pokemon is now Burned.,Wx2,1,13.49,20.69,29.99,15.26,,Reverse Holofoil,,,
87816,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/87816_200w.jpg,3,1399,https://cpt.tcgcsv.com/l8K,2023-12-11T19:08:59.027,1,35/95,Uncommon,Fire,60,Basic,"[1] Flare Bonus - Discard a R Energy card from your hand.  Then, draw 3 cards.",[1RR] Combustion (40),Wx2,1,0.2,0.3,0.75,0.22,,Normal,,,
87816,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/87816_200w.jpg,3,1399,https://cpt.tcgcsv.com/l8K,2023-12-11T19:08:59.027,1,35/95,Uncommon,Fire,60,Basic,"[1] Flare Bonus - Discard a R Energy card from your hand.  Then, draw 3 cards.",[1RR] Combustion (40),Wx2,1,0.6,0.85,9.99,0.65,0.78,Reverse Holofoil,,,
87834,Octillery,Octillery,https://tcgplayer-cdn.tcgplayer.com/product/87834_200w.jpg,3,1399,https://cpt.tcgcsv.com/J8K,2023-11-30T16:24:23.397,1,6/95,Holo Rare,Water,80,Stage 1,[W] Switch Cannon - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)  Switch Octillery with 1 of your Benched Pokemon.,"[2W] Ink Bomb (50) If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",Lx2,2,1.65,2.89,19.99,2.62,,Holofoil,,,
87834,Octillery,Octillery,https://tcgplayer-cdn.tcgplayer.com/product/87834_200w.jpg,3,1399,https://cpt.tcgcsv.com/J8K,2023-11-30T16:24:23.397,1,6/95,Holo Rare,Water,80,Stage 1,[W] Switch Cannon - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)  Switch Octillery with 1 of your Benched Pokemon.,"[2W] Ink Bomb (50) If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",Lx2,2,1.02,2.88,14.99,1.95,,Reverse Holofoil,,,
87884,Onix (56),Onix 56,https://tcgplayer-cdn.tcgplayer.com/product/87884_200w.jpg,3,1399,https://cpt.tcgcsv.com/J9K,2023-12-11T21:28:27.97,1,56/95,Common,Fighting,90,Basic,[3F] Boundless Power (80) Onix can't attack during your next turn.,,Gx2,4,0.2,0.35,1.49,0.37,0.2,Normal,"Energy Healer - Whenever you attach an Energy card from your hand to 1 of your Pokemon, remove 1 damage counter from that Pokemon.  (Poke-BODY)",,
87884,Onix (56),Onix 56,https://tcgplayer-cdn.tcgplayer.com/product/87884_200w.jpg,3,1399,https://cpt.tcgcsv.com/J9K,2023-12-11T21:28:27.97,1,56/95,Common,Fighting,90,Basic,[3F] Boundless Power (80) Onix can't attack during your next turn.,,Gx2,4,1.99,5.6,9.19,2.56,,Reverse Holofoil,"Energy Healer - Whenever you attach an Energy card from your hand to 1 of your Pokemon, remove 1 damage counter from that Pokemon.  (Poke-BODY)",,
87885,Onix (57),Onix 57,https://tcgplayer-cdn.tcgplayer.com/product/87885_200w.jpg,3,1399,https://cpt.tcgcsv.com/K9K,2023-12-11T21:28:34.207,1,57/95,Common,Fighting,90,Basic,[3] Swing Around (20+) Flip 2 coins.  This attack does 20 damage plus 20 more damage for each heads.,,Gx2,3,0.1,0.26,1.49,0.25,,Normal,,,
87885,Onix (57),Onix 57,https://tcgplayer-cdn.tcgplayer.com/product/87885_200w.jpg,3,1399,https://cpt.tcgcsv.com/K9K,2023-12-11T21:28:34.207,1,57/95,Common,Fighting,90,Basic,[3] Swing Around (20+) Flip 2 coins.  This attack does 20 damage plus 20 more damage for each heads.,,Gx2,3,0.92,1.39,9.99,0.93,,Reverse Holofoil,,,
88171,Plusle,Plusle,https://tcgplayer-cdn.tcgplayer.com/product/88171_200w.jpg,3,1399,https://cpt.tcgcsv.com/rhK,2023-12-11T20:57:04.633,1,36/95,Uncommon,Lightning,60,Basic,[1] Collect - Draw 2 cards.,"[L] Thunder Jolt (20) Flip a coin.  If tails, Plusle does 10 damage to itself.",Fx2,1,0.25,0.62,1.84,0.6,,Normal,,M-20,
88171,Plusle,Plusle,https://tcgplayer-cdn.tcgplayer.com/product/88171_200w.jpg,3,1399,https://cpt.tcgcsv.com/rhK,2023-12-11T20:57:04.633,1,36/95,Uncommon,Lightning,60,Basic,[1] Collect - Draw 2 cards.,"[L] Thunder Jolt (20) Flip a coin.  If tails, Plusle does 10 damage to itself.",Fx2,1,0.79,3.99,4.0,1.74,,Reverse Holofoil,,M-20,
88179,PlusPower,PlusPower,https://tcgplayer-cdn.tcgplayer.com/product/88179_200w.jpg,3,1399,https://cpt.tcgcsv.com/ChK,2025-02-05T21:13:35.87,1,80/95,Uncommon,Trainer,0,Trainer,"Attach PlusPower to 1 of your Pokemon.  Discard this card at the end of your turn.  If the Pokemon PlusPower is attached to attacks, the attack does 10 more damage to the Active Pokemon (before applying Weakness and Resistance).",,,,0.24,0.54,1.5,0.87,,Normal,,,
88179,PlusPower,PlusPower,https://tcgplayer-cdn.tcgplayer.com/product/88179_200w.jpg,3,1399,https://cpt.tcgcsv.com/ChK,2025-02-05T21:13:35.87,1,80/95,Uncommon,Trainer,0,Trainer,"Attach PlusPower to 1 of your Pokemon.  Discard this card at the end of your turn.  If the Pokemon PlusPower is attached to attacks, the attack does 10 more damage to the Active Pokemon (before applying Weakness and Resistance).",,,,1.0,1.55,4.99,1.48,,Reverse Holofoil,,,
88216,Pokemon Circulator,Pokemon Circulator,https://tcgplayer-cdn.tcgplayer.com/product/88216_200w.jpg,3,1399,https://cpt.tcgcsv.com/ljK,2023-12-11T21:37:50.433,1,81/95,Uncommon,Trainer,0,Trainer,Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.,,,,0.06,0.3,1.49,0.29,0.23,Normal,,,
88216,Pokemon Circulator,Pokemon Circulator,https://tcgplayer-cdn.tcgplayer.com/product/88216_200w.jpg,3,1399,https://cpt.tcgcsv.com/ljK,2023-12-11T21:37:50.433,1,81/95,Uncommon,Trainer,0,Trainer,Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.,,,,0.43,0.65,1.99,0.74,0.43,Reverse Holofoil,,,
88251,Politoed,Politoed,https://tcgplayer-cdn.tcgplayer.com/product/88251_200w.jpg,3,1399,https://cpt.tcgcsv.com/2kK,2023-11-30T16:25:06.387,1,7/95,Holo Rare,Water,120,Stage 2,[2W] Big Chorus (30x) Flip a coin for each W Pokemon you have in play.  This attack does 30 damage times the number of heads.,,Lx2,2,9.31,9.83,39.99,7.41,,Holofoil,"Leap Frog - Once during your turn (before your attack), you may choose a W Pokemon on your Bench and switch it with your Active Pokemon.  This power can't be used if Politoed is affected by a Special Condition.  (Poke-POWER)",,
88251,Politoed,Politoed,https://tcgplayer-cdn.tcgplayer.com/product/88251_200w.jpg,3,1399,https://cpt.tcgcsv.com/2kK,2023-11-30T16:25:06.387,1,7/95,Holo Rare,Water,120,Stage 2,[2W] Big Chorus (30x) Flip a coin for each W Pokemon you have in play.  This attack does 30 damage times the number of heads.,,Lx2,2,8.5,15.79,19.99,6.99,,Reverse Holofoil,"Leap Frog - Once during your turn (before your attack), you may choose a W Pokemon on your Bench and switch it with your Active Pokemon.  This power can't be used if Politoed is affected by a Special Condition.  (Poke-POWER)",,
88260,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/88260_200w.jpg,3,1399,https://cpt.tcgcsv.com/dkK,2023-12-11T21:28:39.167,1,58/95,Common,Water,50,Basic,[1] Call for Family - Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.,[1W] Razor Fin (20),Lx2,1,0.1,0.32,1.49,0.31,,Normal,,,
88260,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/88260_200w.jpg,3,1399,https://cpt.tcgcsv.com/dkK,2023-12-11T21:28:39.167,1,58/95,Common,Water,50,Basic,[1] Call for Family - Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.,[1W] Razor Fin (20),Lx2,1,0.1,0.65,9.99,1.02,,Reverse Holofoil,,,
88268,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/88268_200w.jpg,3,1399,https://cpt.tcgcsv.com/nkK,2023-12-11T20:57:10.943,1,37/95,Uncommon,Water,80,Stage 1,[W] Hypnoblast (20) The Defending Pokemon is now Asleep.,[2] Light Punch (30),Lx2,1,0.4,1.61,3.19,1.84,,Normal,,,
88268,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/88268_200w.jpg,3,1399,https://cpt.tcgcsv.com/nkK,2023-12-11T20:57:10.943,1,37/95,Uncommon,Water,80,Stage 1,[W] Hypnoblast (20) The Defending Pokemon is now Asleep.,[2] Light Punch (30),Lx2,1,0.99,5.99,9.99,10.98,,Reverse Holofoil,,,
88279,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/88279_200w.jpg,3,1399,https://cpt.tcgcsv.com/CkK,2023-12-11T17:06:55.477,1,21/95,Rare,Water,130,Stage 2,[1W] Steamroll (40) Does 20 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),"[2W] Dynamic Punch (60+) Flip a coin.  If heads, this attack does 60 damage plus 40 more damage and the Defending Pokemon is now Confused.)",Lx2,3,0.81,1.23,2.26,1.29,,Normal,,,
88279,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/88279_200w.jpg,3,1399,https://cpt.tcgcsv.com/CkK,2023-12-11T17:06:55.477,1,21/95,Rare,Water,130,Stage 2,[1W] Steamroll (40) Does 20 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),"[2W] Dynamic Punch (60+) Flip a coin.  If heads, this attack does 60 damage plus 40 more damage and the Defending Pokemon is now Confused.)",Lx2,3,4.23,7.95,14.99,7.8,,Reverse Holofoil,,,
88365,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/88365_200w.jpg,3,1399,https://cpt.tcgcsv.com/kmK,2023-12-11T17:07:03.867,1,22/95,Rare,Fighting,90,Stage 1,[2] Low Kick (30),[FF] Bebop Punch - Choose 1 of your opponent's Pokemon.  Flip a coin until you get tails.  This attack does 50 damage times the number of heads to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Px2,1,0.51,0.98,1.95,1.0,,Normal,,,
88365,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/88365_200w.jpg,3,1399,https://cpt.tcgcsv.com/kmK,2023-12-11T17:07:03.867,1,22/95,Rare,Fighting,90,Stage 1,[2] Low Kick (30),[FF] Bebop Punch - Choose 1 of your opponent's Pokemon.  Flip a coin until you get tails.  This attack does 50 damage times the number of heads to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Px2,1,3.33,4.17,5.01,4.11,,Reverse Holofoil,,,
88453,Pupitar (38),Pupitar 38,https://tcgplayer-cdn.tcgplayer.com/product/88453_200w.jpg,3,1399,https://cpt.tcgcsv.com/5pK,2023-12-11T20:57:16.657,1,38/95,Uncommon,Fighting,70,Stage 1,[2] Rage (20+) Does 20 damage plus 10 more damage for each damage counter on Pupitar.,,Wx2,1,0.24,0.45,1.49,0.45,0.63,Normal,"Boost Gas - If Pupitar has any Energy attached to it, the Retreat Cost for Pupitar is 0.  (Poke-BODY)",L-20,
88453,Pupitar (38),Pupitar 38,https://tcgplayer-cdn.tcgplayer.com/product/88453_200w.jpg,3,1399,https://cpt.tcgcsv.com/5pK,2023-12-11T20:57:16.657,1,38/95,Uncommon,Fighting,70,Stage 1,[2] Rage (20+) Does 20 damage plus 10 more damage for each damage counter on Pupitar.,,Wx2,1,0.43,1.1,5.0,0.96,,Reverse Holofoil,"Boost Gas - If Pupitar has any Energy attached to it, the Retreat Cost for Pupitar is 0.  (Poke-BODY)",L-20,
88454,Pupitar (39),Pupitar 39,https://tcgplayer-cdn.tcgplayer.com/product/88454_200w.jpg,3,1399,https://cpt.tcgcsv.com/6pK,2023-12-11T20:57:22.617,1,39/95,Uncommon,Fighting,80,Stage 1,[1F] Hammer In (30),[2F] Speed Attack (50),Wx2,1,0.23,0.32,4.04,0.38,,Normal,,L-20,
88454,Pupitar (39),Pupitar 39,https://tcgplayer-cdn.tcgplayer.com/product/88454_200w.jpg,3,1399,https://cpt.tcgcsv.com/6pK,2023-12-11T20:57:22.617,1,39/95,Uncommon,Fighting,80,Stage 1,[1F] Hammer In (30),[2F] Speed Attack (50),Wx2,1,0.79,1.07,9.99,0.79,0.72,Reverse Holofoil,,L-20,
88538,Raikou & Suicune Legend (Bottom),Raikou and Suicune Legend Bottom,https://tcgplayer-cdn.tcgplayer.com/product/88538_200w.jpg,3,1399,https://cpt.tcgcsv.com/NqK,2024-04-18T20:09:16.843,1,93/95,Ultra Rare,Lightning Water,160,Legend,[1LL] Thunderbolt Spear (150) Raikou and Suicune LEGEND does 50 damage to itself and don't apply Weakness to this damage.,[2W] Aurora Gain (50) Remove 5 damage counters from Raikou and Suicune LEGEND.,FLx2,1,150.0,174.96,174.98,98.87,,Holofoil,,,
